date,region,product,channel,segment,revenue,units_sold,orders,customers,fulfilled_orders,stockout_events,inventory_units,cost_of_goods,marketing_spend,returns,support_tickets
2024-06-03,North,Product C,Online,SMB,6601.24,16,6,5,6,0,82,4112.5,632.16,0,1
2024-06-03,North,Product C,Retail Partner,Enterprise,8084.71,19,5,4,5,0,99,4971.36,364.62,0,1
2024-06-03,North,Product C,Retail Partner,SMB,5929.79,14,5,4,5,0,58,3631.75,307.27,0,1
2024-06-03,South,Product A,Online,Enterprise,10919.72,40,11,9,11,0,189,6031.77,904.2,1,2
2024-06-03,South,Product A,Online,SMB,6705.82,24,9,8,9,0,131,3696.07,589.69,1,2
2024-06-03,South,Product A,Retail Partner,Enterprise,8056.79,29,8,6,8,0,150,4378.51,435.35,0,1
2024-06-03,South,Product A,Retail Partner,SMB,5179.47,19,7,6,7,0,91,2785.43,274.64,1,1
2024-06-03,South,Product B,Online,Enterprise,6207.39,32,9,7,9,0,140,3739.04,598.02,1,1
2024-06-03,South,Product B,Online,SMB,3587.4,19,7,6,7,0,89,2162.6,346.52,1,1
2024-06-03,South,Product B,Retail Partner,Enterprise,4354.49,22,6,5,6,0,105,2550.14,222.68,0,1
2024-06-03,South,Product B,Retail Partner,SMB,2518.11,13,5,4,5,0,72,1527.26,145.95,0,1
2024-06-03,South,Product C,Online,Enterprise,8165.28,20,6,4,6,0,107,5176.87,795.23,0,1
2024-06-03,South,Product C,Online,SMB,5991.97,14,5,4,5,0,68,3678.86,546.16,0,1
2024-06-03,South,Product C,Retail Partner,Enterprise,7051.54,16,5,4,5,0,77,4260.3,391.58,0,1
2024-06-03,South,Product C,Retail Partner,SMB,4328.09,10,4,3,4,0,48,2571.62,205.82,0,1
2024-06-03,East,Product A,Online,Enterprise,9430.25,34,10,8,10,1,166,5217.8,918.99,1,1
2024-06-03,East,Product A,Online,SMB,6470.17,23,9,7,9,0,115,3553.14,584.66,0,1
2024-06-03,East,Product A,Retail Partner,Enterprise,5808.42,21,6,5,6,0,111,3241.72,312.99,0,1
2024-06-03,East,Product A,Retail Partner,SMB,4306.21,16,6,5,6,0,74,2328.04,233.05,0,1
2024-06-03,East,Product B,Online,Enterprise,4623.67,24,7,5,7,0,116,2809.89,413.22,0,1
2024-06-03,East,Product B,Online,SMB,2932.88,15,6,5,6,0,77,1776.56,281.52,0,1
2024-06-03,East,Product B,Retail Partner,Enterprise,3204.66,17,5,4,5,0,88,1962.35,158.57,0,1
2024-06-03,East,Product B,Retail Partner,SMB,2312.46,12,5,4,5,0,58,1389.56,115.31,0,1
2024-06-03,East,Product C,Online,Enterprise,7677.9,18,5,4,5,0,93,4676.94,719.93,0,1
2024-06-03,East,Product C,Online,SMB,5570.83,13,5,4,5,0,62,3456.16,575.1,0,1
2024-06-03,East,Product C,Retail Partner,Enterprise,6235.48,15,4,3,4,0,65,3808.74,302.88,0,1
2024-06-03,East,Product C,Retail Partner,SMB,3754.73,9,3,3,3,0,46,2215.81,210.81,0,1
2024-06-03,West,Product A,Online,Enterprise,12921.84,47,13,10,13,1,213,7095.37,1178.47,1,2
2024-06-03,West,Product A,Online,SMB,7552.75,27,10,8,10,1,146,4022.4,609.36,1,2
2024-06-03,West,Product A,Retail Partner,Enterprise,8652.87,31,9,7,9,0,165,4775.47,490.07,0,1
2024-06-03,West,Product A,Retail Partner,SMB,6213.23,23,9,7,9,0,102,3376.08,349.86,1,1
2024-06-03,West,Product B,Online,Enterprise,5957.2,30,9,6,9,0,159,3588.22,486.39,1,1
2024-06-03,West,Product B,Online,SMB,4002.1,21,8,6,8,0,110,2424.85,341.85,1,1
2024-06-03,West,Product B,Retail Partner,Enterprise,4740.19,24,7,5,7,0,114,2915.65,249.33,0,1
2024-06-03,West,Product B,Retail Partner,SMB,3009.22,15,6,5,6,0,79,1821.04,146.8,0,1
2024-06-03,West,Product C,Online,Enterprise,10370.51,25,7,6,7,0,128,6432.69,924.41,1,1
2024-06-03,West,Product C,Online,SMB,6855.51,16,6,5,6,0,75,4187.94,563.37,0,1
2024-06-03,West,Product C,Retail Partner,Enterprise,7680.8,18,5,4,5,0,82,4715.69,362.29,0,1
2024-06-03,West,Product C,Retail Partner,SMB,5022.02,12,5,4,5,0,54,3084.11,258.16,0,1
2024-06-10,North,Product A,Online,Enterprise,12442.18,45,13,10,13,0,234,6768.9,1087.0,0,2
2024-06-10,North,Product A,Online,SMB,8497.02,31,12,9,12,0,157,4625.43,749.17,1,2
2024-06-10,North,Product A,Retail Partner,Enterprise,9475.96,34,10,7,10,0,156,5219.67,517.48,1,2
2024-06-10,North,Product A,Retail Partner,SMB,6150.03,22,8,7,8,0,115,3366.83,359.8,0,1
2024-06-10,North,Product B,Online,Enterprise,7235.93,37,11,8,11,0,179,4476.96,683.8,1,2
2024-06-10,North,Product B,Online,SMB,5037.0,26,10,7,10,1,118,3109.57,442.19,1,1
2024-06-10,North,Product B,Retail Partner,Enterprise,4595.54,24,7,5,7,0,126,2761.51,235.37,1,1
2024-06-10,North,Product B,Retail Partner,SMB,3303.81,17,7,5,7,0,87,1973.7,175.08,0,1
2024-06-10,North,Product C,Online,Enterprise,11906.87,29,8,6,8,0,130,7585.38,988.45,1,1
2024-06-10,North,Product C,Online,SMB,7911.64,19,7,5,7,0,84,4870.07,690.82,0,1
2024-06-10,North,Product C,Retail Partner,Enterprise,8066.34,19,6,4,6,0,93,5087.26,470.55,0,1
2024-06-10,North,Product C,Retail Partner,SMB,4745.96,11,4,3,4,0,62,2862.69,250.98,0,1
2024-06-10,South,Product A,Online,Enterprise,10128.26,37,11,9,11,0,202,5655.93,941.96,1,2
2024-06-10,South,Product A,Online,SMB,7367.25,27,10,7,10,0,134,4090.8,741.6,1,1
2024-06-10,South,Product A,Retail Partner,Enterprise,7582.57,27,8,6,8,0,131,4119.75,355.76,0,1
2024-06-10,South,Product A,Retail Partner,SMB,5221.15,19,7,6,7,0,84,2803.7,247.21,0,1
2024-06-10,South,Product B,Online,Enterprise,5890.49,30,9,7,9,0,134,3545.33,498.72,1,1
2024-06-10,South,Product B,Online,SMB,3734.63,19,7,6,7,0,92,2260.64,411.31,1,1
2024-06-10,South,Product B,Retail Partner,Enterprise,3959.35,21,6,5,6,0,107,2436.73,206.76,0,1
2024-06-10,South,Product B,Retail Partner,SMB,2517.95,13,5,4,5,0,68,1492.72,125.77,0,1
2024-06-10,South,Product C,Online,Enterprise,9370.7,22,6,5,6,0,99,5655.12,862.58,0,1
2024-06-10,South,Product C,Online,SMB,5850.08,14,5,4,5,0,62,3509.16,492.11,0,1
2024-06-10,South,Product C,Retail Partner,Enterprise,7356.31,17,5,4,5,0,79,4497.69,480.86,0,1
2024-06-10,South,Product C,Retail Partner,SMB,4327.3,11,4,3,4,0,49,2742.96,205.71,0,1
2024-06-10,East,Product A,Online,Enterprise,9504.39,35,10,8,10,1,176,5267.05,897.46,1,1
2024-06-10,East,Product A,Online,SMB,6091.29,22,8,6,8,0,109,3396.63,620.99,1,1
2024-06-10,East,Product A,Retail Partner,Enterprise,6518.77,24,7,5,7,0,120,3568.33,342.98,0,1
2024-06-10,East,Product A,Retail Partner,SMB,3943.41,14,6,4,6,0,84,2202.62,203.76,0,1
2024-06-10,East,Product B,Online,Enterprise,4966.45,25,7,6,7,0,122,2961.39,517.62,0,1
2024-06-10,East,Product B,Online,SMB,3266.95,16,6,5,6,0,86,1966.5,330.52,0,1
2024-06-10,East,Product B,Retail Partner,Enterprise,3594.48,19,5,4,5,0,86,2158.48,189.94,0,1
2024-06-10,East,Product B,Retail Partner,SMB,2396.86,12,5,4,5,0,60,1451.5,127.21,0,1
2024-06-10,East,Product C,Online,Enterprise,7787.43,19,5,4,5,0,92,4764.21,881.06,0,1
2024-06-10,East,Product C,Online,SMB,5402.17,13,5,4,5,0,57,3322.0,574.94,0,1
2024-06-10,East,Product C,Retail Partner,Enterprise,5379.32,13,4,3,4,0,61,3228.42,296.6,0,1
2024-06-10,East,Product C,Retail Partner,SMB,3765.95,9,3,3,3,0,42,2253.8,178.4,0,0
2024-06-10,West,Product A,Online,Enterprise,13574.83,50,14,11,14,1,209,7406.49,1299.69,1,2
2024-06-10,West,Product A,Online,SMB,8254.38,29,11,9,11,0,144,4266.4,707.29,1,2
2024-06-10,West,Product A,Retail Partner,Enterprise,8989.72,32,9,7,9,0,153,4892.13,413.98,1,1
2024-06-10,West,Product A,Retail Partner,SMB,6446.98,23,9,7,9,0,103,3479.43,364.34,1,1
2024-06-10,West,Product B,Online,Enterprise,7006.54,36,10,8,10,1,149,4220.27,628.2,1,2
2024-06-10,West,Product B,Online,SMB,4102.69,21,8,6,8,0,101,2469.86,343.49,0,2
2024-06-10,West,Product B,Retail Partner,Enterprise,4900.36,25,7,5,7,0,118,2960.18,248.08,0,1
2024-06-10,West,Product B,Retail Partner,SMB,3212.77,16,6,5,6,0,69,1957.6,193.73,0,1
2024-06-10,West,Product C,Online,Enterprise,10470.96,25,7,6,7,0,116,6517.95,772.93,0,1
2024-06-10,West,Product C,Online,SMB,7757.46,18,7,6,7,0,85,4712.22,676.15,1,1
2024-06-10,West,Product C,Retail Partner,Enterprise,8153.11,19,6,5,6,0,86,5074.07,382.9,0,1
2024-06-10,West,Product C,Retail Partner,SMB,4692.78,11,4,3,4,0,56,2831.13,214.3,0,1
2024-06-17,North,Product A,Online,Enterprise,13836.27,50,14,11,14,1,235,7507.59,1343.72,1,2
2024-06-17,North,Product A,Online,SMB,8704.91,32,12,10,12,0,145,4776.83,774.78,1,2
2024-06-17,North,Product A,Retail Partner,Enterprise,9937.59,36,10,8,10,0,160,5402.17,499.08,1,2
2024-06-17,North,Product A,Retail Partner,SMB,6085.45,22,8,7,8,0,113,3292.2,311.05,1,1
2024-06-17,North,Product B,Online,Enterprise,7034.15,36,10,8,10,0,166,4300.27,606.3,0,1
2024-06-17,North,Product B,Online,SMB,4272.84,22,8,7,8,1,114,2550.64,382.69,0,1
2024-06-17,North,Product B,Retail Partner,Enterprise,4865.46,25,7,6,7,0,115,3015.19,248.43,0,1
2024-06-17,North,Product B,Retail Partner,SMB,3166.96,16,6,5,6,0,80,1898.6,163.78,0,1
2024-06-17,North,Product C,Online,Enterprise,11706.47,27,8,6,8,0,120,7125.01,1118.09,1,1
2024-06-17,North,Product C,Online,SMB,7311.02,17,7,5,7,0,84,4486.42,683.47,0,1
2024-06-17,North,Product C,Retail Partner,Enterprise,8553.67,20,6,4,6,0,94,5251.92,488.89,0,1
2024-06-17,North,Product C,Retail Partner,SMB,4775.18,11,4,3,4,0,58,2937.06,247.79,0,1
2024-06-17,South,Product A,Online,Enterprise,11182.42,41,12,9,12,1,205,6165.13,1104.16,1,2
2024-06-17,South,Product A,Online,SMB,7490.06,27,10,8,10,0,129,4121.14,663.47,1,2
2024-06-17,South,Product A,Retail Partner,Enterprise,8063.26,29,8,6,8,0,136,4447.96,440.9,0,1
2024-06-17,South,Product A,Retail Partner,SMB,5412.76,20,8,6,8,0,91,3015.77,263.57,0,1
2024-06-17,South,Product B,Online,Enterprise,5889.81,30,9,7,9,0,145,3495.8,604.05,1,1
2024-06-17,South,Product B,Online,SMB,3613.39,19,7,5,7,1,85,2215.62,333.6,0,1
2024-06-17,South,Product B,Retail Partner,Enterprise,3901.88,20,6,5,6,0,94,2400.37,220.51,0,1
2024-06-17,South,Product B,Retail Partner,SMB,2439.92,12,5,4,5,0,68,1471.58,120.08,0,1
2024-06-17,South,Product C,Online,Enterprise,9182.03,21,6,5,6,0,109,5513.3,867.34,0,1
2024-06-17,South,Product C,Online,SMB,5665.0,14,5,4,5,0,73,3517.83,555.68,0,1
2024-06-17,South,Product C,Retail Partner,Enterprise,6730.69,16,5,4,5,0,79,4220.65,303.11,0,1
2024-06-17,South,Product C,Retail Partner,SMB,4401.21,10,4,3,4,0,52,2696.62,238.04,0,1
2024-06-17,East,Product A,Online,Enterprise,9058.49,33,9,7,9,0,156,4927.71,877.09,1,2
2024-06-17,East,Product A,Online,SMB,5959.54,21,8,7,8,0,123,3239.48,546.06,0,2
2024-06-17,East,Product A,Retail Partner,Enterprise,6488.13,23,7,5,7,0,116,3548.12,324.67,0,1
2024-06-17,East,Product A,Retail Partner,SMB,4809.44,17,7,5,7,0,76,2621.61,289.37,0,1
2024-06-17,East,Product B,Online,Enterprise,4459.61,22,6,5,6,0,123,2666.77,337.46,0,1
2024-06-17,East,Product B,Online,SMB,3003.66,16,6,5,6,0,72,1870.96,290.45,0,1
2024-06-17,East,Product B,Retail Partner,Enterprise,3228.46,17,5,4,5,0,89,1980.63,137.51,0,1
2024-06-17,East,Product B,Retail Partner,SMB,2353.88,12,5,4,5,0,57,1433.94,122.67,0,1
2024-06-17,East,Product C,Online,Enterprise,8761.21,21,6,5,6,0,88,5383.3,768.64,0,1
2024-06-17,East,Product C,Online,SMB,5058.59,12,4,4,4,0,59,3056.56,440.17,0,1
2024-06-17,East,Product C,Retail Partner,Enterprise,5408.48,13,4,3,4,0,67,3376.92,239.7,0,0
2024-06-17,East,Product C,Retail Partner,SMB,3813.93,9,3,3,3,0,42,2344.92,186.5,0,1
2024-06-17,West,Product A,Online,Enterprise,13132.46,47,13,11,13,1,208,7086.54,1092.25,1,2
2024-06-17,West,Product A,Online,SMB,8760.94,31,12,9,12,1,133,4708.98,788.36,1,1
2024-06-17,West,Product A,Retail Partner,Enterprise,9102.63,33,9,7,9,0,159,4976.01,532.23,1,1
2024-06-17,West,Product A,Retail Partner,SMB,5472.34,20,8,6,8,0,107,3009.99,295.64,1,1
2024-06-17,West,Product B,Online,Enterprise,6092.84,31,9,7,9,0,182,3687.25,551.71,1,1
2024-06-17,West,Product B,Online,SMB,4415.27,23,9,7,9,0,109,2669.33,406.41,0,1
2024-06-17,West,Product B,Retail Partner,Enterprise,4519.45,23,7,5,7,0,118,2747.27,231.23,1,1
2024-06-17,West,Product B,Retail Partner,SMB,3354.28,17,7,5,7,0,74,2064.14,173.29,0,1
2024-06-17,West,Product C,Online,Enterprise,9878.31,24,7,5,7,0,119,6105.53,1016.03,0,1
2024-06-17,West,Product C,Online,SMB,7200.56,17,6,5,6,0,80,4359.86,589.36,0,1
2024-06-17,West,Product C,Retail Partner,Enterprise,7356.13,17,5,4,5,0,84,4501.08,436.36,0,1
2024-06-17,West,Product C,Retail Partner,SMB,5021.33,12,4,4,4,0,59,3014.73,280.45,0,1
2024-06-24,North,Product A,Online,Enterprise,13013.91,47,13,11,13,1,215,7005.04,1150.27,1,2
2024-06-24,North,Product A,Online,SMB,8876.88,32,12,9,12,1,176,4827.93,890.56,1,2
2024-06-24,North,Product A,Retail Partner,Enterprise,9076.34,33,9,7,9,0,161,4883.48,498.62,1,1
2024-06-24,North,Product A,Retail Partner,SMB,6160.93,22,9,7,9,1,112,3377.12,329.14,0,1
2024-06-24,North,Product B,Online,Enterprise,7131.46,36,10,8,10,0,179,4244.23,727.21,1,2
2024-06-24,North,Product B,Online,SMB,4445.88,23,9,7,9,0,116,2707.45,350.31,1,1
2024-06-24,North,Product B,Retail Partner,Enterprise,4811.92,25,7,6,7,0,125,2930.64,237.76,1,1
2024-06-24,North,Product B,Retail Partner,SMB,3515.97,18,7,5,7,0,80,2122.24,191.67,0,1
2024-06-24,North,Product C,Online,Enterprise,10899.53,26,7,6,7,0,126,6617.2,1035.15,0,1
2024-06-24,North,Product C,Online,SMB,8106.75,19,7,6,7,0,84,4959.32,761.4,0,1
2024-06-24,North,Product C,Retail Partner,Enterprise,7917.77,19,5,4,5,0,92,4924.29,383.0,0,1
2024-06-24,North,Product C,Retail Partner,SMB,5264.72,12,5,4,5,0,60,3209.89,291.84,0,1
2024-06-24,South,Product A,Online,Enterprise,9990.84,37,10,8,10,0,186,5412.45,904.97,1,1
2024-06-24,South,Product A,Online,SMB,7587.86,27,10,8,10,0,120,4128.79,671.37,1,1
2024-06-24,South,Product A,Retail Partner,Enterprise,8500.04,30,9,7,9,0,135,4619.62,382.3,1,1
2024-06-24,South,Product A,Retail Partner,SMB,5502.31,20,8,6,8,0,96,2950.24,277.08,0,1
2024-06-24,South,Product B,Online,Enterprise,5729.72,29,8,7,8,0,150,3431.84,569.48,0,1
2024-06-24,South,Product B,Online,SMB,3460.12,18,7,5,7,0,93,2165.34,308.2,1,1
2024-06-24,South,Product B,Retail Partner,Enterprise,4336.19,22,6,5,6,0,97,2610.15,201.34,0,1
2024-06-24,South,Product B,Retail Partner,SMB,2434.63,12,5,4,5,0,67,1480.27,120.73,0,1
2024-06-24,South,Product C,Online,Enterprise,9060.94,21,6,5,6,0,108,5575.65,800.61,0,1
2024-06-24,South,Product C,Online,SMB,6182.07,15,6,5,6,0,69,3804.01,588.49,0,1
2024-06-24,South,Product C,Retail Partner,Enterprise,6583.31,16,4,4,4,0,76,3957.43,356.64,0,1
2024-06-24,South,Product C,Retail Partner,SMB,4058.43,10,4,3,4,0,53,2467.16,237.65,0,0
2024-06-24,East,Product A,Online,Enterprise,9690.36,34,10,8,10,0,161,5125.09,885.59,1,1
2024-06-24,East,Product A,Online,SMB,6241.73,22,9,6,9,0,116,3414.13,629.47,1,1
2024-06-24,East,Product A,Retail Partner,Enterprise,7192.22,26,7,6,7,0,118,3941.91,367.78,0,1
2024-06-24,East,Product A,Retail Partner,SMB,5038.82,18,7,5,7,0,73,2735.53,244.26,0,1
2024-06-24,East,Product B,Online,Enterprise,4969.25,26,7,6,7,0,122,3029.66,479.83,0,1
2024-06-24,East,Product B,Online,SMB,3459.42,18,7,6,7,0,85,2122.97,317.32,0,1
2024-06-24,East,Product B,Retail Partner,Enterprise,3767.75,19,6,4,6,0,87,2285.29,180.87,0,1
2024-06-24,East,Product B,Retail Partner,SMB,2316.06,12,5,4,5,0,52,1410.17,123.5,0,1
2024-06-24,East,Product C,Online,Enterprise,7954.15,19,5,4,5,0,98,4881.49,721.84,0,1
2024-06-24,East,Product C,Online,SMB,5300.14,13,5,4,5,0,61,3274.85,539.42,0,1
2024-06-24,East,Product C,Retail Partner,Enterprise,5921.86,14,4,3,4,0,64,3601.26,317.74,0,1
2024-06-24,East,Product C,Retail Partner,SMB,4022.97,9,4,3,4,0,45,2438.32,201.2,0,1
2024-06-24,West,Product A,Online,Enterprise,12737.94,46,13,10,13,0,227,6920.08,1191.69,1,2
2024-06-24,West,Product A,Online,SMB,7693.19,28,11,8,11,1,137,4138.45,654.92,1,2
2024-06-24,West,Product A,Retail Partner,Enterprise,7673.93,28,8,6,8,0,166,4235.26,419.49,1,1
2024-06-24,West,Product A,Retail Partner,SMB,5898.09,21,8,6,8,0,110,3211.2,302.35,0,1
2024-06-24,West,Product B,Online,Enterprise,6208.41,32,9,7,9,0,153,3761.62,579.14,1,1
2024-06-24,West,Product B,Online,SMB,4145.17,21,8,6,8,0,98,2542.74,336.68,1,1
2024-06-24,West,Product B,Retail Partner,Enterprise,4453.11,23,7,5,7,0,119,2716.93,253.42,0,1
2024-06-24,West,Product B,Retail Partner,SMB,3005.79,15,6,5,6,0,77,1782.12,142.57,0,1
2024-06-24,West,Product C,Online,Enterprise,11935.78,28,8,6,8,0,117,7285.99,1043.53,1,1
2024-06-24,West,Product C,Online,SMB,7176.59,17,7,5,7,0,77,4443.77,727.79,0,1
2024-06-24,West,Product C,Retail Partner,Enterprise,7377.19,18,5,4,5,0,86,4632.54,370.04,0,1
2024-06-24,West,Product C,Retail Partner,SMB,5231.76,13,5,4,5,0,58,3303.23,242.56,0,1
2024-07-01,North,Product A,Online,Enterprise,15109.82,55,16,13,16,0,242,8212.54,1316.91,1,2
2024-07-01,North,Product A,Online,SMB,8564.36,31,12,9,12,1,147,4649.15,828.81,1,2
2024-07-01,North,Product A,Retail Partner,Enterprise,9626.15,35,10,8,10,0,174,5371.15,433.43,0,2
2024-07-01,North,Product A,Retail Partner,SMB,5795.57,21,8,6,8,0,105,3234.6,287.39,1,1
2024-07-01,North,Product B,Online,Enterprise,7154.39,36,10,8,10,0,162,4309.04,731.71,1,2
2024-07-01,North,Product B,Online,SMB,5394.44,28,11,8,11,0,105,3227.69,509.74,1,2
2024-07-01,North,Product B,Retail Partner,Enterprise,4925.91,25,7,6,7,0,118,3019.41,235.96,0,1
2024-07-01,North,Product B,Retail Partner,SMB,2978.78,15,6,5,6,0,77,1818.42,152.87,1,1
2024-07-01,North,Product C,Online,Enterprise,10849.57,25,7,6,7,0,131,6602.18,1030.61,1,1
2024-07-01,North,Product C,Online,SMB,7129.83,17,7,5,7,0,89,4317.07,711.77,0,1
2024-07-01,North,Product C,Retail Partner,Enterprise,8396.92,20,6,4,6,0,89,5143.15,445.45,0,1
2024-07-01,North,Product C,Retail Partner,SMB,5444.49,13,5,4,5,0,62,3331.53,279.66,0,1
2024-07-01,South,Product A,Online,Enterprise,11290.98,41,12,9,12,1,182,6199.94,1032.64,1,2
2024-07-01,South,Product A,Online,SMB,8049.47,28,11,8,11,1,119,4379.32,764.76,1,2
2024-07-01,South,Product A,Retail Partner,Enterprise,7607.49,28,8,6,8,0,131,4102.25,398.33,0,1
2024-07-01,South,Product A,Retail Partner,SMB,5574.07,20,8,6,8,0,85,3025.92,290.12,0,1
2024-07-01,South,Product B,Online,Enterprise,6096.78,31,9,7,9,1,143,3675.42,616.21,1,1
2024-07-01,South,Product B,Online,SMB,3613.14,19,7,6,7,1,96,2217.37,341.59,0,1
2024-07-01,South,Product B,Retail Partner,Enterprise,4413.69,23,7,5,7,0,100,2683.89,224.67,0,1
2024-07-01,South,Product B,Retail Partner,SMB,2685.92,14,5,4,5,0,67,1623.64,123.48,0,1
2024-07-01,South,Product C,Online,Enterprise,9596.6,23,6,5,6,0,102,5982.31,874.46,0,1
2024-07-01,South,Product C,Online,SMB,5619.92,13,5,4,5,0,68,3416.04,533.26,0,1
2024-07-01,South,Product C,Retail Partner,Enterprise,6316.24,15,4,3,4,0,74,3912.88,331.96,0,1
2024-07-01,South,Product C,Retail Partner,SMB,4401.61,10,4,3,4,0,47,2602.33,189.95,0,1
2024-07-01,East,Product A,Online,Enterprise,10547.49,38,11,8,11,1,172,5713.5,1089.65,1,2
2024-07-01,East,Product A,Online,SMB,6064.3,22,8,7,8,0,120,3257.09,619.93,1,1
2024-07-01,East,Product A,Retail Partner,Enterprise,7668.69,28,8,6,8,0,122,4167.88,384.51,0,1
2024-07-01,East,Product A,Retail Partner,SMB,4039.61,15,6,4,6,0,83,2212.88,195.76,0,1
2024-07-01,East,Product B,Online,Enterprise,5376.18,27,8,6,8,1,134,3223.8,538.38,1,1
2024-07-01,East,Product B,Online,SMB,3430.26,18,7,5,7,0,79,2070.36,315.28,0,1
2024-07-01,East,Product B,Retail Partner,Enterprise,3550.93,18,5,4,5,0,96,2086.34,182.75,0,1
2024-07-01,East,Product B,Retail Partner,SMB,2347.01,12,4,3,4,0,59,1365.43,120.52,0,1
2024-07-01,East,Product C,Online,Enterprise,7729.34,18,5,4,5,0,93,4805.21,744.53,0,1
2024-07-01,East,Product C,Online,SMB,5364.94,13,5,4,5,0,62,3257.06,484.84,0,1
2024-07-01,East,Product C,Retail Partner,Enterprise,5589.28,13,4,3,4,0,63,3377.55,311.39,0,0
2024-07-01,East,Product C,Retail Partner,SMB,3679.33,9,3,2,3,0,43,2235.88,183.7,0,0
2024-07-01,West,Product A,Online,Enterprise,11772.65,43,12,10,12,0,220,6560.63,1017.7,1,1
2024-07-01,West,Product A,Online,SMB,8624.61,31,12,9,12,1,136,4733.3,708.56,1,2
2024-07-01,West,Product A,Retail Partner,Enterprise,8844.48,32,9,7,9,0,153,4848.36,418.93,1,1
2024-07-01,West,Product A,Retail Partner,SMB,6365.92,23,9,7,9,0,107,3528.87,412.08,1,1
2024-07-01,West,Product B,Online,Enterprise,5906.89,30,8,7,8,0,167,3540.94,635.42,0,1
2024-07-01,West,Product B,Online,SMB,4793.71,25,9,7,9,0,101,2866.86,426.51,1,1
2024-07-01,West,Product B,Retail Partner,Enterprise,4220.98,22,6,5,6,0,116,2624.9,248.32,0,1
2024-07-01,West,Product B,Retail Partner,SMB,3176.99,16,6,5,6,0,78,1922.76,173.82,1,1
2024-07-01,West,Product C,Online,Enterprise,10548.77,25,7,6,7,0,127,6425.82,953.2,0,1
2024-07-01,West,Product C,Online,SMB,6479.43,15,6,4,6,0,79,3996.92,640.09,0,1
2024-07-01,West,Product C,Retail Partner,Enterprise,7602.34,18,5,4,5,0,86,4708.19,379.43,0,1
2024-07-01,West,Product C,Retail Partner,SMB,4910.44,12,5,4,5,0,57,3051.98,254.53,0,1
2024-07-08,North,Product A,Online,Enterprise,11534.34,41,12,10,12,0,256,6226.62,1141.91,1,2
2024-07-08,North,Product A,Online,SMB,8736.41,31,12,9,12,0,138,4707.97,805.41,1,2
2024-07-08,North,Product A,Retail Partner,Enterprise,10323.21,37,11,8,11,0,164,5567.11,537.78,1,2
2024-07-08,North,Product A,Retail Partner,SMB,6855.02,24,9,7,9,0,101,3594.66,361.61,0,1
2024-07-08,North,Product B,Online,Enterprise,6890.42,35,10,8,10,0,176,4079.66,669.62,1,1
2024-07-08,North,Product B,Online,SMB,4478.42,23,9,7,9,0,129,2694.24,439.03,1,1
2024-07-08,North,Product B,Retail Partner,Enterprise,5519.65,28,8,7,8,0,129,3338.97,275.66,1,2
2024-07-08,North,Product B,Retail Partner,SMB,3593.12,18,7,6,7,0,86,2170.72,168.44,0,1
2024-07-08,North,Product C,Online,Enterprise,11075.44,26,7,6,7,0,120,6888.66,1035.81,0,1
2024-07-08,North,Product C,Online,SMB,7322.42,17,7,6,7,0,85,4526.4,752.0,0,1
2024-07-08,North,Product C,Retail Partner,Enterprise,7486.33,18,5,4,5,0,90,4579.71,409.23,0,1
2024-07-08,North,Product C,Retail Partner,SMB,5254.11,13,5,4,5,0,57,3331.98,255.71,0,1
2024-07-08,South,Product A,Online,Enterprise,10868.66,39,11,8,11,1,188,5852.93,933.54,1,1
2024-07-08,South,Product A,Online,SMB,7065.01,26,10,8,10,0,117,3882.71,681.51,1,1
2024-07-08,South,Product A,Retail Partner,Enterprise,8242.3,30,9,7,9,0,136,4542.22,479.89,1,2
2024-07-08,South,Product A,Retail Partner,SMB,4939.71,18,7,5,7,0,94,2690.83,218.32,0,1
2024-07-08,South,Product B,Online,Enterprise,6109.07,32,9,7,9,0,151,3723.35,535.36,0,1
2024-07-08,South,Product B,Online,SMB,3972.12,20,8,6,8,1,87,2387.67,361.88,0,1
2024-07-08,South,Product B,Retail Partner,Enterprise,4017.89,20,6,5,6,0,100,2406.19,185.08,0,1
2024-07-08,South,Product B,Retail Partner,SMB,2571.85,13,5,4,5,0,65,1591.13,127.58,0,1
